0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.592920768065398936e-04,3.532750252587191155e-04,5.313457803770261449e-04,6.236872364635562488e-04,5.852988333568920039e-04,3.891758262790232978e-04,2.101330292576477797e-05,-5.246551826585572897e-04,-1.247195775772719272e-03,-2.141795852840452062e-03,-3.200811026378021749e-03,-4.414713079163707504e-03,-5.772761100769069689e-03,-7.263479599574048165e-03,-8.875000717420037516e-03,-1.059530961813737356e-02,-1.241241998724285957e-02,-1.431449843086438425e-02,-1.628995106514226701e-02,-1.832748185105747413e-02,-2.041612966419465922e-02,-2.254528930621611457e-02,-2.470472040908445674e-02,-2.688454728516232947e-02,-2.907525212363213513e-02,-3.126766345069566244e-02,-3.345294140666214139e-02,-3.562256111247807944e-02,-3.776829517752442605e-02,-3.988219622297431433e-02,-4.195658014902588218e-02,-4.398401075169097035e-02,-4.595728618969174839e-02,-4.786942771021295007e-02,-4.971367096075771791e-02,-5.148346014096591428e-02,-5.317244518136710757e-02,-5.477448207447053324e-02,-5.628363642646278669e-02,-5.769419024443465938e-02,-5.900065192400721914e-02,-6.019776935511459565e-02,-6.128054601927192951e-02,-6.224425990973786460e-02,-6.308448506646960330e-02,-6.379711548062480531e-02,-6.437839108860630988e-02,-6.482492554334171042e-02,-6.513373542076164591e-02,-6.530227049245493354e-02,-6.532844467144344192e-02,-6.521066721718382642e-02,-6.494787376854423144e-02,-6.453955675992634200e-02,-6.398579476622069662e-02,-6.328728031722347103e-02,-6.244534572180837628e-02,-6.146198644683778523e-02,-6.033988160575276538e-02,-5.908241112720339500e-02,-5.769366919508513158e-02,-5.617847357796320468e-02,-5.454237049800924469e-02,-5.279163472702423643e-02,-5.093326463950550997e-02,-4.897497199947949825e-02,-4.692516630821116919e-02,-4.479293359292284282e-02,-4.258800957105140367e-02,-4.032074717877193182e-02,-3.800207850457387737e-02,-3.564347121620316250e-02,-3.325687960933237930e-02,-3.085469043523138971e-02,-2.844966367789564937e-02,-2.605486844270773344e-02,-2.368361408121161943e-02,-2.134937660002842949e-02,-1.906572027301410913e-02,-1.684621417627453141e-02,-1.470434307039109219e-02,-1.265341162764192957e-02,-1.070644039340198049e-02,-8.876051006975149010e-03,-7.174336980914672313e-03,-5.612714592204362356e-03,-4.201745941261524238e-03,-2.950922642174741688e-03,-1.868393414439283116e-03,-9.606113185170433565e-04,-2.318654782286173140e-04,3.163535193050751905e-04,6.862273804211909420e-04,8.848255274705390345e-04,9.258010635839147937e-04,8.317407259046717422e-04,6.373451754366834003e-04,3.935009803702970116e-04,1.718429340766850985e-04,0.000000000000000000e+00
0.000000000000000000e+00,2.102875803421294155e-04,4.377161557610658241e-04,5.966200042350963944e-04,5.852260805384906957e-04,3.341315500410208038e-04,-2.010576753454403065e-04,-1.045741498712647339e-03,-2.211148471499537350e-03,-3.698092869738333482e-03,-5.499838536154911216e-03,-7.604252732803355036e-03,-9.995414532453899756e-03,-1.265481220658620960e-02,-1.556223377071035141e-02,-1.869642898467070366e-02,-2.203560075040229826e-02,-2.555776852299704999e-02,-2.924103509049949534e-02,-3.306377990963881713e-02,-3.700479628973791374e-02,-4.104338546196334425e-02,-4.515941748733200839e-02,-4.933336670631897902e-02,-5.354632777477686539e-02,-5.778001709496172200e-02,-6.201676351668530124e-02,-6.623949146723695502e-02,-7.043169910978780424e-02,-7.457743368593491851e-02,-7.866126583850494014e-02,-8.266826441395755398e-02,-8.658397299403235159e-02,-9.039438919232173353e-02,-9.408594756495677891e-02,-9.764550681951979227e-02,-1.010603418581863117e-01,-1.043181410566617756e-01,-1.074070090572607772e-01,-1.103154752406506067e-01,-1.130325079349805140e-01,-1.155475343223202472e-01,-1.178504659097829865e-01,-1.199317293458652400e-01,-1.217823022810209099e-01,-1.233937538950672097e-01,-1.247582896425842303e-01,-1.258687997010143333e-01,-1.267189105447892872e-01,-1.273030390126986544e-01,-1.276164481851300714e-01,-1.276553043431028212e-01,-1.274167342425908678e-01,-1.268988819059365114e-01,-1.261009641077001919e-01,-1.250233237155727595e-01,-1.236674800385192952e-01,-1.220361753346094341e-01,-1.201334166404618153e-01,-1.179645121032520394e-01,-1.155361010250597065e-01,-1.128561768680784450e-01,-1.099341025178248998e-01,-1.067806171596914905e-01,-1.034078341914802524e-01,-9.982922967012482218e-02,-9.605962087352400147e-02,-9.211513464675319396e-02,-8.801316529393723997e-02,-8.377232187029974575e-02,-7.941236482029716270e-02,-7.495413199354927780e-02,-7.041945414588302032e-02,-6.583106009256119162e-02,-6.121247171767518064e-02,-5.658788904902752742e-02,-5.198206557061778310e-02,-4.742017385101662125e-02,-4.292766139724588786e-02,-3.853009637631343853e-02,-3.425300244835931263e-02,-3.012168138341367318e-02,-2.616102132946010114e-02,-2.239528748249326046e-02,-1.884789036892073333e-02,-1.554112483457823629e-02,-1.249586993390258867e-02,-9.731235944617199971e-03,-7.264139323907330831e-03,-5.108779099292635670e-03,-3.275978404333286173e-03,-1.772342107909791664e-03,-5.991655397452109013e-04,2.489890615725553471e-04,7.861495216431424026e-04,1.037334765110181157e-03,1.041596311927089945e-03,8.557348013273995396e-04,5.586030982162343717e-04,2.558237728918927594e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.705175300987457631e-04,3.185612323767242826e-04,3.223816708344094542e-04,6.705654120477267776e-05,-5.278172890818012266e-04,-1.515526504615751641e-03,-2.927915830174909837e-03,-4.780051066811509888e-03,-7.074061143876892582e-03,-9.802253896295591920e-03,-1.294960094721311038e-02,-1.649569361577211263e-02,-2.041626814189557992e-02,-2.468438725124692812e-02,-2.927135084955331118e-02,-3.414739458695813246e-02,-3.928222268857966409e-02,-4.464541127587004499e-02,-5.020671033361868985e-02,-5.593626621700634183e-02,-6.180478179654544379e-02,-6.778362768444511077e-02,-7.384491520371021245e-02,-7.996153963620916683e-02,-8.610720065248109178e-02,-9.225640555914325913e-02,-9.838446000603283392e-02,-1.044674500054360577e-01,-1.104822184787590811e-01,-1.164063390240222401e-01,-1.222180891627430571e-01,-1.278964249565179012e-01,-1.334209585666611408e-01,-1.387719400532951008e-01,-1.439302444648661861e-01,-1.488773650489010336e-01,-1.535954132151861329e-01,-1.580671256999133800e-01,-1.622758792110082504e-01,-1.662057126788361594e-01,-1.698413570912535309e-01,-1.731682727564089475e-01,-1.761726937099871160e-01,-1.788416788651462364e-01,-1.811631693928631159e-01,-1.831260517175613278e-01,-1.847202254177244263e-01,-1.859366752337601458e-01,-1.867675463059090546e-01,-1.872062216937840362e-01,-1.872474011666093174e-01,-1.868871801998800153e-01,-1.861231280705475666e-01,-1.849543639095355130e-01,-1.833816295480292791e-01,-1.814073579831512739e-01,-1.790357362899026861e-01,-1.762727618201049840e-01,-1.731262905558915988e-01,-1.696060765252981051e-01,-1.657238012407185879e-01,-1.614930921872161362e-01,-1.569295294664005691e-01,-1.520506397919743624e-01,-1.468758771338642410e-01,-1.414265894174054350e-01,-1.357259708001124221e-01,-1.297989991683455302e-01,-1.236723586161405375e-01,-1.173743467843062910e-01,-1.109347670443158601e-01,-1.043848056021025317e-01,-9.775689366377519895e-02,-9.108455483889148219e-02,-8.440223794544754465e-02,-7.774513530945491302e-02,-7.114898650243821343e-02,-6.464986720901912121e-02,-5.828396253405247057e-02,-5.208732350598644506e-02,-4.609560476023254194e-02,-4.034378032835760769e-02,-3.486583303151423452e-02,-2.969441107112444009e-02,-2.486044288888580520e-02,-2.039269806257255555e-02,-1.631727771680374292e-02,-1.265701245194620315e-02,-9.430738960282764038e-03,-6.652418278061386636e-03,-4.330049325708072369e-03,-2.464322004047524162e-03,-1.046946786017123772e-03,-5.859617251253730185e-05,5.335978574523263934e-04,7.790269393219429730e-04,7.471009142024034487e-04,5.314072498275536263e-04,2.553365409798688079e-04,0.000000000000000000e+00
0.000000000000000000e+00,6.654844106986224767e-05,5.789705208711855874e-05,-1.894413388961328271e-04,-7.906943271938748474e-04,-1.828019583435392184e-03,-3.356989433212912918e-03,-5.411511195293222491e-03,-8.007926489863800845e-03,-1.114851676537597855e-02,-1.482448328673319562e-02,-1.901844160835068631e-02,-2.370647705893062090e-02,-2.885981606776524475e-02,-3.444617060548726267e-02,-4.043081016578483483e-02,-4.677740984506027072e-02,-5.344871610292849934e-02,-6.040706490333902501e-02,-6.761478074563248564e-02,-7.503447981667360489e-02,-8.262929613765988834e-02,-9.036304605066561302e-02,-9.820034356328052882e-02,-1.061066768155984885e-01,-1.140484541361518750e-01,-1.219930267143014418e-01,-1.299086937567004718e-01,-1.377646950519125779e-01,-1.455311950910914143e-01,-1.531792622460422804e-01,-1.606808459600283512e-01,-1.680087544392618315e-01,-1.751366349273262846e-01,-1.820389582880198587e-01,-1.886910093045837955e-01,-1.950688838175985707e-01,-2.011494935643739490e-01,-2.069105793451497255e-01,-2.123307329226093443e-01,-2.173894278586009920e-01,-2.220670593036951357e-01,-2.263449925798657059e-01,-2.302056202331325685e-01,-2.336324270807050019e-01,-2.366100626355311931e-01,-2.391244201599062591e-01,-2.411627214788217843e-01,-2.427136065731156367e-01,-2.437672268723998781e-01,-2.443153410785356694e-01,-2.443514122725145010e-01,-2.438707049915142810e-01,-2.428703809092112309e-01,-2.413495917117674805e-01,-2.393095677349172945e-01,-2.367537009148581728e-01,-2.336876206077803386e-01,-2.301192608502977133e-01,-2.260589176661077226e-01,-2.215192950730333343e-01,-2.165155385090949680e-01,-2.110652544760213689e-01,-2.051885152928956957e-01,-1.989078479602972571e-01,-1.922482062547001824e-01,-1.852369253018670281e-01,-1.779036580137185186e-01,-1.702802929121554343e-01,-1.624008530012255314e-01,-1.543013754805653004e-01,-1.460197722118119212e-01,-1.375956709479471962e-01,-1.290702374039988665e-01,-1.204859782749619079e-01,-1.118865252796057974e-01,-1.033164002104522000e-01,-9.482076078040094225e-02,-8.644512675035934124e-02,-7.823508536912986144e-02,-7.023597451888705101e-02,-6.249254109032750804e-02,-5.504857095436849895e-02,-4.794648538441498298e-02,-4.122689683645178182e-02,-3.492811452831044716e-02,-2.908558719188769279e-02,-2.373126664377473230e-02,-1.889287143440212050e-02,-1.459302492804680738e-02,-1.084823710806431807e-02,-7.667694945691604959e-03,-5.051823576770158100e-03,-2.990581488341601500e-03,-1.461458702851850186e-03,-4.271553897538117161e-04,1.670847354957785539e-04,3.965735801865678421e-04,3.610434769749522300e-04,1.903238947252309436e-04,0.000000000000000000e+00
0.000000000000000000e+00,-7.911675431412763218e-05,-2.955321781539917104e-04,-8.609475750769696959e-04,-1.881687442042780361e-03,-3.434865236508794373e-03,-5.573204194886973752e-03,-8.328914725202083910e-03,-1.171705018585536898e-02,-1.573849169114386812e-02,-2.038259556432264405e-02,-2.562950652240528551e-02,-3.145214357320372939e-02,-3.781787738084855383e-02,-4.468992731134847213e-02,-5.202851119042715966e-02,-5.979178166279151829e-02,-6.793658131251491261e-02,-7.641904561331396006e-02,-8.519507918272981040e-02,-9.422072723383788373e-02,-1.034524608232597065e-01,-1.128473915977906139e-01,-1.223634292649482674e-01,-1.319593929285704237e-01,-1.415950856918091194e-01,-1.512313404834469133e-01,-1.608300438585957282e-01,-1.703541435165178974e-01,-1.797676444283864694e-01,-1.890355977449022506e-01,-1.981240860324868236e-01,-2.070002078471085694e-01,-2.156320641807785710e-01,-2.239887488949269534e-01,-2.320403448775218425e-01,-2.397579273193931881e-01,-2.471135751939212422e-01,-2.540803917385224264e-01,-2.606325344727324911e-01,-2.667452550434482039e-01,-2.723949489610036356e-01,-2.775592150786541090e-01,-2.822169244715641012e-01,-2.863482981887164880e-01,-2.899349931816911363e-01,-2.929601955576839889e-01,-2.954087201602876300e-01,-2.972671153504696795e-01,-2.985237717420293202e-01,-2.991690335409059598e-01,-2.991953110464488086e-01,-2.985971927956631022e-01,-2.973715557690697064e-01,-2.955176720297780224e-01,-2.930373101362714339e-01,-2.899348296548346360e-01,-2.862172671000147162e-01,-2.818944116514124909e-01,-2.769788690326705494e-01,-2.714861119938014600e-01,-2.654345159107191487e-01,-2.588453781054491643e-01,-2.517429195960121380e-01,-2.441542681050127839e-01,-2.361094212885530563e-01,-2.276411892897009792e-01,-2.187851158701475951e-01,-2.095793775258690261e-01,-2.000646601426872007e-01,-1.902840128896957639e-01,-1.802826791755134384e-01,-1.701079045958550084e-01,-1.598087218709856316e-01,-1.494357127964481835e-01,-1.390407471960378727e-01,-1.286766987558023156e-01,-1.183971374123108794e-01,-1.082559976445015559e-01,-9.830722154906888777e-02,-8.860437493332119774e-02,-7.920023380125125467e-02,-7.014633749946806718e-02,-6.149250338994890347e-02,-5.328629619074029544e-02,-4.557244305182262673e-02,-3.839218301944766210e-02,-3.178253685315929333e-02,-2.577548035685717220e-02,-2.039700178028045971e-02,-1.566602195906118336e-02,-1.159315543965553502e-02,-8.179292748932491877e-03,-5.413988721826085669e-03,-3.273648183651263997e-03,-1.719502235937731298e-03,-6.953487224701530769e-04,-1.249503953033534746e-04,9.122763159462345659e-05,8.069741787038021519e-05,0.000000000000000000e+00
0.000000000000000000e+00,-2.500687399913668397e-04,-7.064142059244161260e-04,-1.634856999236193207e-03,-3.126637019059249224e-03,-5.248844864153990458e-03,-8.047368508275178078e-03,-1.154959825793815641e-02,-1.576696239014173731e-02,-2.069731581091949907e-02,-2.632716328559336211e-02,-3.263368777460031595e-02,-3.958656185191402471e-02,-4.714953378554804370e-02,-5.528179258095296950e-02,-6.393912546817723253e-02,-7.307488670882474058e-02,-8.264079894753370570e-02,-9.258760858056036547e-02,-1.028656155841660147e-01,-1.134250965456403276e-01,-1.242166376736982408e-01,-1.351913925777200043e-01,-1.463012777311142321e-01,-1.574991168355711624e-01,-1.687387437995290229e-01,-1.799750727310490683e-01,-1.911641422057376027e-01,-2.022631400828742154e-01,-2.132304142853856943e-01,-2.240254742111320030e-01,-2.346089867859694478e-01,-2.449427705877668948e-01,-2.549897909521305905e-01,-2.647141585045482692e-01,-2.740811331415412555e-01,-2.830571350984349976e-01,-2.916097643881711554e-01,-2.997078295699359130e-01,-3.073213865049516658e-01,-3.144217874769609233e-01,-3.209817407947215262e-01,-3.269753807516631028e-01,-3.323783475925842223e-01,-3.371678769280175292e-01,-3.413228978430963845e-01,-3.448241387690245130e-01,-3.476542400214305273e-01,-3.497978717609587784e-01,-3.512418559975577503e-01,-3.519752911413440155e-01,-3.519896775000215805e-01,-3.512790420360857868e-01,-3.498400606269569946e-01,-3.476721760183400511e-01,-3.447777096260291052e-01,-3.411619653246123485e-01,-3.368333233634982493e-01,-3.318033225717211820e-01,-3.260867290532161178e-01,-3.197015896336068419e-01,-3.126692683976560749e-01,-3.050144647526676911e-01,-2.967652115661837398e-01,-2.879528520546862924e-01,-2.786119942415434814e-01,-2.687804419543620149e-01,-2.584991014907443985e-01,-2.478118632429429091e-01,-2.367654577308877795e-01,-2.254092856434183889e-01,-2.137952216220008750e-01,-2.019773916312903594e-01,-1.900119238367058150e-01,-1.779566729393189384e-01,-1.658709178896777270e-01,-1.538150327997364619e-01,-1.418501306789390903e-01,-1.300376793179370549e-01,-1.184390882110329390e-01,-1.071152648250038031e-01,-9.612613776685159650e-02,-8.553014345896878257e-02,-7.538367178786639644e-02,-6.574046485814599716e-02,-5.665096149006039472e-02,-4.816157852412895207e-02,-4.031391848418369034e-02,-3.314389193952521628e-02,-2.668074235454937632e-02,-2.094596179615581741e-02,-1.595208811095412751e-02,-1.170137842938498256e-02,-8.184359707886919647e-03,-5.378262231124046090e-03,-3.245340553168258799e-03,-1.731066036582547176e-03,-7.621165220900313290e-04,-2.439727350070199975e-04,-5.777481480311296705e-05,0.000000000000000000e+00
0.000000000000000000e+00,-4.350681964547404852e-04,-1.150207286977075662e-03,-2.470184897518475607e-03,-4.467438760826975865e-03,-7.195578564436157752e-03,-1.069064714205970879e-02,-1.497269372403359569e-02,-2.004749662456783293e-02,-2.590834423315780538e-02,-3.253780269813807968e-02,-3.990941111431529215e-02,-4.798925978525717118e-02,-5.673742306300923882e-02,-6.610923274519144022e-02,-7.605638948093115803e-02,-8.652791774924187274e-02,-9.747097509479347999e-02,-1.088315290900491589e-01,-1.205549166119804505e-01,-1.325863000455131668e-01,-1.448710343867213313e-01,-1.573549582204924746e-01,-1.699846203905875652e-01,-1.827074529892219745e-01,-1.954719001403035783e-01,-2.082275109723792095e-01,-2.209250041895683692e-01,-2.335163107538455463e-01,-2.459546003854823359e-01,-2.581942968623993639e-01,-2.701910864445424276e-01,-2.819019231571893158e-01,-2.932850341290328955e-01,-3.042999276896818373e-01,-3.149074064806626216e-01,-3.250695874189059587e-01,-3.347499299677849649e-01,-3.439132738145791457e-01,-3.525258867219787651e-01,-3.605555230126965549e-01,-3.679714928586554357e-01,-3.747447422782193560e-01,-3.808479434954665788e-01,-3.862555950838040819e-01,-3.909441311017411991e-01,-3.948920382310213695e-01,-3.980799797463902556e-01,-4.004909249820207129e-01,-4.021102828121455031e-01,-4.029260375329815069e-01,-4.029288854199132852e-01,-4.021123701385291294e-01,-4.004730151109490155e-01,-3.980104508804297447e-01,-3.947275354779816170e-01,-3.906304657751148435e-01,-3.857288778072370805e-01,-3.800359340728761692e-01,-3.735683958548748351e-01,-3.663466786708318157e-01,-3.583948890408998889e-01,-3.497408408607854402e-01,-3.404160497852325440e-01,-3.304557041607174561e-01,-3.198986111933024290e-01,-3.087871171957526917e-01,-2.971670009235765075e-01,-2.850873391783086408e-01,-2.726003440230080344e-01,-2.597611711135334178e-01,-2.466276987927011333e-01,-2.332602777148529705e-01,-2.197214508565312752e-01,-2.060756438146107428e-01,-1.923888252850432523e-01,-1.787281375410397499e-01,-1.651614965760758724e-01,-1.517571613314557810e-01,-1.385832710779405230e-01,-1.257073495560948051e-01,-1.131957738951612780e-01,-1.011132056285208858e-01,-8.952198032218919299e-02,-7.848145147024897239e-02,-6.804728345914093368e-02,-5.827068767884772960e-02,-4.919759544148551156e-02,-4.086776150728704121e-02,-3.331379303582455986e-02,-2.656010103392607985e-02,-2.062177515142224124e-02,-1.550338798139478877e-02,-1.119774115989055456e-02,-7.684570554864158902e-03,-4.929227853412745421e-03,-2.881345481970538566e-03,-1.473467402267832765e-03,-6.195995899308075205e-04,-2.136519932123049671e-04,0.000000000000000000e+00
0.000000000000000000e+00,-6.266644300605547432e-04,-1.610277560857138312e-03,-3.338192222355588178e-03,-5.862172775098905761e-03,-9.220149117671175287e-03,-1.343616160191069171e-02,-1.852096138046252505e-02,-2.447299471707673271e-02,-3.127961042388126972e-02,-3.891837958530382224e-02,-4.735844524440358666e-02,-5.656184100992642932e-02,-6.648473569355045631e-02,-7.707857657649791472e-02,-8.829111646083658005e-02,-1.000673192124513222e-01,-1.123501453042199394e-01,-1.250812233748960500e-01,-1.382014165460975774e-01,-1.516512936658784838e-01,-1.653715161720312465e-01,-1.793031512003770978e-01,-1.933879211286451405e-01,-2.075683991027310604e-01,-2.217881593446307531e-01,-2.359918902577382016e-01,-2.501254775666573726e-01,-2.641360639786063391e-01,-2.779720911437997821e-01,-2.915833290276164669e-01,-3.049208971883815567e-01,-3.179372818794057309e-01,-3.305863523595493625e-01,-3.428233792997087415e-01,-3.546050577099367773e-01,-3.658895363803838507e-01,-3.766364554261846798e-01,-3.868069931495283220e-01,-3.963639230795059087e-01,-4.052716817203343980e-01,-4.134964472299224036e-01,-4.210062289624328380e-01,-4.277709675397114442e-01,-4.337626448665642398e-01,-4.389554032734570010e-01,-4.433256727569744315e-01,-4.468523050931865193e-01,-4.495167134218850946e-01,-4.513030157405887866e-01,-4.521981806064439002e-01,-4.521921732219704171e-01,-4.512780999773625679e-01,-4.494523494381538198e-01,-4.467147277029334673e-01,-4.430685860118683261e-01,-4.385209384634441987e-01,-4.330825676943914626e-01,-4.267681163963991109e-01,-4.195961625829718322e-01,-4.115892765804464171e-01,-4.027740577982826253e-01,-3.931811494344738533e-01,-3.828452293910731830e-01,-3.718049758107481173e-01,-3.601030057957665953e-01,-3.477857860331280415e-01,-3.349035142202689275e-01,-3.215099703608005899e-01,-3.076623371742298607e-01,-2.934209890319499636e-01,-2.788492489875521452e-01,-2.640131136054843508e-01,-2.489809454003417688e-01,-2.338231327710317553e-01,-2.186117173407545189e-01,-2.034199885861494306e-01,-1.883220455485705436e-01,-1.733923252601869969e-01,-1.587050972831062223e-01,-1.443339234513830449e-01,-1.303510815315421789e-01,-1.168269510965888186e-01,-1.038293594777410650e-01,-9.142288527735627224e-02,-7.966811668768797317e-02,-6.862086189559224447e-02,-5.833130934248139526e-02,-4.884313677785458857e-02,-4.019257015097113528e-02,-3.240739667308698002e-02,-2.550594099407754375e-02,-1.949601926428642246e-02,-1.437389234838381755e-02,-1.012324551229990682e-02,-6.714226098370209769e-03,-4.102572689308499679e-03,-2.228873678535713432e-03,-1.018018182162511295e-03,-3.789938092547475725e-04,0.000000000000000000e+00
0.000000000000000000e+00,-8.200250955384767032e-04,-2.075559963570242517e-03,-4.219064665398882495e-03,-7.281039259403998716e-03,-1.128252511769957736e-02,-1.623412895729568761e-02,-2.213586169385086538e-02,-2.897750095569785744e-02,-3.673929047219776783e-02,-4.539284574652154014e-02,-5.490217006939981242e-02,-6.522470937851397588e-02,-7.631239369059816813e-02,-8.811262859398882874e-02,-1.005692131132598782e-01,-1.136231703686885336e-01,-1.272134851069854355e-01,-1.412777477170729101e-01,-1.557527081525082457e-01,-1.705747456414904994e-01,-1.856802615159772740e-01,-2.010060032151456122e-01,-2.164893277368560021e-01,-2.320684126908855727e-01,-2.476824227709429893e-01,-2.632716389945561342e-01,-2.787775575195643452e-01,-2.941429642722819260e-01,-3.093119910406865181e-01,-3.242301581119360065e-01,-3.388444079764393879e-01,-3.531031340857163636e-01,-3.669562081408503373e-01,-3.803550089033312376e-01,-3.932524550604117874e-01,-4.056030442422011717e-01,-4.173628998767937026e-01,-4.284898271819032600e-01,-4.389433792259243017e-01,-4.486849336472882865e-01,-4.576777802977688436e-01,-4.658872197724288622e-01,-4.732806725057455699e-01,-4.798277978497105245e-01,-4.855006223051158698e-01,-4.902736758516341720e-01,-4.941241351155734041e-01,-4.970319719263662783e-01,-4.989801056439977511e-01,-4.999545574898853206e-01,-4.999446049834134209e-01,-4.989429344757253526e-01,-4.969457896818124110e-01,-4.939531140418143007e-01,-4.899686846931166628e-01,-4.850002358066640151e-01,-4.790595690341748480e-01,-4.721626488278350964e-01,-4.643296804305797609e-01,-4.555851683930877138e-01,-4.459579535526716487e-01,-4.354812265086217549e-01,-4.241925157471525543e-01,-4.121336487053797737e-01,-3.993506842157197867e-01,-3.858938149372228010e-01,-3.718172385555092441e-01,-3.571789967144639033e-01,-3.420407808262985738e-01,-3.264677040870379021e-01,-3.105280391963612385e-01,-2.942929214379275682e-01,-2.778360169123850754e-01,-2.612331558235969631e-01,-2.445619307928129094e-01,-2.279012602099317608e-01,-2.113309166215065205e-01,-1.949310201002297793e-01,-1.787814964429714215e-01,-1.629614999129573027e-01,-1.475488000944199241e-01,-1.326191322957810947e-01,-1.182455108681406963e-01,-1.044975048699070264e-01,-9.144047580387620888e-02,-7.913477780985385401e-02,-6.763492187661492017e-02,-5.698870753059467886e-02,-4.723632826210660135e-02,-3.840946083173972514e-02,-3.053035364471221730e-02,-2.361093552737128856e-02,-1.765197325622088961e-02,-1.264231381389306283e-02,-8.558255839658841443e-03,-5.363106289859308727e-03,-3.006999840908598613e-03,-1.427106165871268144e-03,-5.484533538069355334e-04,0.000000000000000000e+00
